ID,ADMINIST,CODIGO_PEAJE,DEPARTAMENTO,NOMBRE_PEAJE,VEH_LIGEROS_TAR_DIF,VEH_LIGEROS_AUTOMOVILES,VEH_PESADOS_TAR_DIF,VEH_PESADOS__2E,VEH_PESADOS_3E,VEH_PESADOS_4E,VEH_PESADOS_5E,VEH_PESADOS_6E,VEH_PESADOS_7E,VEH_LIGEROS_TOTAL,VEH_LIGEROS_IMD,VEH_PESADOS_TOTAL,VEH_PESADOS_IMD,VEH_TOTAL,VEH_IMD,ANIO,MES,PERIODO
972,Concesionado,01PE5NUTB1,Amazonas,Utcubamba (Bagua),0,16732,0,2806,2474,762,246,2347,7,16732,539.7,8642,278.8,25374,818.5,2015,1,201501
973,Concesionado,15PE1NVPY1,Lima,Variante de Pasamayo,0,246418,0,9362,5846,503,21,130,1,246418,7949,15863,511.7,262281,8460.7,2015,1,201501
974,Concesionado,02PE1NVSQ1,ancash,Vesique (Km402+760),17356,60695,3708,10092,14762,4459,2930,15213,182,78051,2517.8,51346,1656.3,129397,4174.1,2015,1,201501
975,Concesionado,13PE1NVIR1,La Libertad,Viru,4,45265,5917,10875,13924,4567,3262,14416,135,45269,1460.3,53096,1712.8,98365,3173.1,2015,1,201501
976,No concesionado,08PE3SACS1,Cusco,Aguas Calientes,0,14129,0,6410,3361,1078,572,5948,15,14129,455.8,17384,560.8,31513,1016.5,2015,1,201501
977,No concesionado,04PE1SATI1,Arequipa,Atico,0,14824,0,3781,8663,3004,5469,18231,441,14824,478.2,39589,1277.1,54413,1755.3,2015,1,201501
978,No concesionado,21PE3SAYV1,Puno,Ayaviri,1315,21829,0,7068,3464,1041,434,4924,15,23144,746.6,16946,546.6,40090,1293.2,2015,1,201501
979,No concesionado,24PE1NCCS1,Tumbes,Cancas,0,42555,0,6984,4049,1539,794,3607,26,42555,1372.7,16999,548.4,59554,1921.1,2015,1,201501
980,No concesionado,02PE3NCTC1,ancash,Catac,0,18112,0,4755,4748,1175,284,3124,6,18112,584.3,14092,454.6,32204,1038.8,2015,1,201501
981,No concesionado,12PE3SHUO1,Junin,Chacapampa,4643,38731,0,6772,1997,241,240,3070,21,43374,1399.2,12341,398.1,55715,1797.3,2015,1,201501
982,No concesionado,12PE22BCHO1,Junin,Chalhuapuquio (El Pedregal),1666,31224,534,12812,7222,1074,213,1859,18,32890,1061,23732,765.5,56622,1826.5,2015,1,201501
983,No concesionado,14PE06ACUC1,Lambayeque,Cuculi (Pomalca),4811,15454,1307,8399,1963,101,46,403,72,20265,653.7,12291,396.5,32556,1050.2,2015,1,201501
984,No concesionado,20PE1NTYL1,Piura,Desvio Talara,0,55910,0,15163,5530,1833,1413,10856,54,55910,1803.5,34849,1124.2,90759,2927.7,2015,1,201501
985,No concesionado,21PE3SILV1,Puno,Ilave,17581,28711,992,5153,1476,274,1754,3006,18,46292,1493.3,12673,408.8,58965,1902.1,2015,1,201501
986,No concesionado,15PE24LNH1,Lima,Lunahuana,4595,36702,79,3162,323,131,24,221,11,41297,1332.2,3951,127.5,45248,1459.6,2015,1,201501
987,No concesionado,11PE1SNZA1,Ica,Nasca,0,46964,0,12423,14376,2981,6500,25968,472,46964,1515,62720,2023.2,109684,3538.2,2015,1,201501
988,No concesionado,11PE28APRA1,Ica,Pacra,0,15913,0,2964,4758,1291,503,3803,13,15913,513.3,13332,430.1,29245,943.4,2015,1,201501
989,No concesionado,23PE1SDPRO1,Tacna,Pozo Redondo,0,27006,0,3427,1995,571,1180,2084,3,27006,871.2,9260,298.7,36266,1169.9,2015,1,201501
990,No concesionado,21PE36APDA1,Puno,Punta Perdida,0,2172,0,501,719,239,2777,1267,1,2172,70.1,5504,177.5,7676,247.6,2015,1,201501
991,No concesionado,08PE28ARUM1,Ayacucho,Rumichaca,292,8892,23,2469,4852,1203,404,3064,17,9184,296.3,12032,388.1,21216,684.4,2015,1,201501
992,No concesionado,08PE3SSAY1,Cusco,Saylla,0,29262,0,17284,3544,1192,528,6776,25,29262,943.9,29349,946.7,58611,1890.7,2015,1,201501
993,No concesionado,21PE36ASIC1,Puno,Sicuyani,526,3094,0,825,6414,250,2773,2869,10,3620,116.8,13141,423.9,16761,540.7,2015,1,201501
994,No concesionado,05PE28ASOC1,Ayacucho,Socos,0,18928,0,2909,4542,1099,339,3032,10,18928,610.6,11931,384.9,30859,995.5,2015,1,201501
995,No concesionado,20PE1NLTGD1,Piura,Tambogrande,0,51913,0,9363,1766,478,509,2198,11,51913,1674.6,14325,462.1,66238,2136.7,2015,1,201501
996,No concesionado,15PE16TNA1,Lima,Tunan,0,23707,0,5015,4857,1022,321,5289,43,23707,764.7,16547,533.8,40254,1298.5,2015,1,201501
997,No concesionado,04PE1SYCA1,Arequipa,Yauca,21,17988,0,4171,8865,2786,5483,19121,369,18009,580.9,40795,1316,58804,1896.9,2015,1,201501
998,Concesionado,22PE5NACS1,San Martin,Aguas Claras,1916,7696,0,2361,2273,629,263,3299,6,9612,343.3,8831,315.4,18443,658.7,2015,2,201502
999,Concesionado,04PE1SCAM1,Arequipa,Camana,0,29289,0,6921,4601,1397,2614,8728,238,29289,1046,24499,875,53788,1921,2015,2,201502
1000,Concesionado,21PE3SCRO1,Puno,Caracoto,32454,84361,8492,17204,4966,806,1554,4258,23,116815,4172,37303,1332.2,154118,5504.2,2015,2,201502
1001,Concesionado,12PE3NCRA1,Junin,Casaracra-Concesion,0,45402,0,15745,17032,4279,2691,21924,132,45402,1621.5,61803,2207.2,107205,3828.8,2015,2,201502
1002,Concesionado,08PE3SCSC1,Cusco,Ccasacancha (Huillque),0,26132,0,4668,4710,320,735,3018,37,26132,933.3,13488,481.7,39620,1415,2015,2,201502
1003,Concesionado,13PE1NCMA1,La Libertad,Chicama,38,61023,9367,13025,13656,3137,3178,15856,175,61061,2180.8,58394,2085.5,119455,4266.2,2015,2,201502
1004,Concesionado,15PE1SCLA1,Lima,Chilca,0,269103,0,28557,20214,3287,6087,23614,398,269103,9610.8,82157,2934.2,351260,12545,2015,2,201502
1005,Concesionado,20PE1NJCLS1,Piura,Chulucanas,0,33274,4429,8597,2925,255,526,4661,125,33274,1188.4,21518,768.5,54792,1956.9,2015,2,201502
1006,Concesionado,13PE08CDS1,La Libertad,Ciudad de Dios,9040,11167,0,2612,2573,367,485,6970,24,20207,721.7,13031,465.4,33238,1187.1,2015,2,201502
1007,Concesionado,15PE22CCA1,Lima,Corcona-Concesion,3936,80746,1163,24661,26958,6594,3793,31538,209,84682,3024.4,94916,3389.9,179598,6414.2,2015,2,201502
1008,Concesionado,20PE1NCBA1,Piura,Cruce Bayovar,0,11525,0,2428,6501,2122,1349,7454,179,11525,411.6,20033,715.5,31558,1127.1,2015,2,201502
1009,Concesionado,14PE04BOLS1,Lambayeque,Desvio Olmos,674,10445,0,4597,5561,1929,695,4796,39,11119,397.1,17617,629.2,28736,1026.3,2015,2,201502
1010,Concesionado,04PE1SEFS1,Arequipa,El Fiscal,0,8824,0,1060,2303,404,986,2912,33,8824,315.1,7698,274.9,16522,590.1,2015,2,201502
1011,Concesionado,15PE1NEPS1,Lima,El Paraiso,0,112629,0,38984,33444,10137,7918,40021,380,112629,4022.5,130884,4674.4,243513,8696.9,2015,2,201502
1012,Concesionado,15PE1NFZA1,Lima,Fortaleza,0,25465,0,6630,15707,5234,2930,14334,162,25465,909.5,44997,1607,70462,2516.5,2015,2,201502
1013,Concesionado,02PE1NHUY1,ancash,Huarmey,0,43162,0,10707,25195,8068,5296,27877,275,43162,1541.5,77418,2764.9,120580,4306.4,2015,2,201502
1014,Concesionado,11PE1SICA1,Ica,Ica,0,52764,0,12421,14249,2341,4240,15416,233,52764,1884.4,48900,1746.4,101664,3630.9,2015,2,201502
1015,Concesionado,18PE36ILO1,Moquegua,Ilo,0,29898,0,2302,738,115,909,1065,34,29898,1067.8,5163,184.4,35061,1252.2,2015,2,201502
1016,Concesionado,11PE1SJAY1,Ica,Jahuay Chincha,0,63388,0,14807,17367,3118,5083,21577,247,63388,2263.9,62199,2221.4,125587,4485.2,2015,2,201502
1017,Concesionado,20PE02ALLA1,Piura,Loma Larga Baja,0,4451,0,2355,263,7,2,12,7,4451,159,2646,94.5,7097,253.5,2015,2,201502
1018,Concesionado,21PE34BMNI1,Puno,Macusani,1572,2823,156,585,690,57,212,1212,14,4395,157,2926,104.5,7321,261.5,2015,2,201502
1019,Concesionado,11PE30MNA1,Ica,Marcona,0,24207,0,4386,2086,160,166,1162,36,24207,864.5,7996,285.6,32203,1150.1,2015,2,201502
1020,Concesionado,04PE34MRI1,Arequipa,Matarani Concesion,0,56581,0,10963,2160,582,2728,14859,130,56581,2020.8,31422,1122.2,88003,3143,2015,2,201502
1021,Concesionado,13PE10AMEO1,La Libertad,Menocucho (Quirihuac),7170,27167,15,8246,4544,77,91,757,12,34337,1226.3,13742,490.8,48079,1717.1,2015,2,201502
1022,Concesionado,14PE1NJMOC1,Lambayeque,Mocce,28154,42235,4421,7062,3909,1113,529,3329,108,70389,2513.9,20471,731.1,90860,3245,2015,2,201502
1023,Concesionado,18PE1SMTV1,Moquegua,Montalvo,0,10299,0,1122,2592,404,986,2904,33,10299,367.8,8041,287.2,18340,655,2015,2,201502
1024,Concesionado,14PE1NMRE1,Lambayeque,Morrope,0,16506,0,3422,7114,2168,1424,8301,84,16506,589.5,22513,804,39019,1393.5,2015,2,201502
1025,Concesionado,22PE5NMYB1,San Martin,Moyobamba,2732,26115,210,3076,2406,617,280,3790,13,28847,1030.2,10392,371.1,39239,1401.4,2015,2,201502
1026,Concesionado,13PE1NPGA1,La Libertad,Pacanguilla,396,30188,0,7178,11508,2967,2526,13757,166,30584,1092.3,38102,1360.8,68686,2453.1,2015,2,201502
1027,Concesionado,20PE02PAI1,Piura,Paita,8453,58952,915,7575,3861,637,1385,5896,303,67405,2407.3,20572,734.7,87977,3142,2015,2,201502
1028,Concesionado,18PE36APCL1,Moquegua,Pampa Cuellar,0,14042,0,2032,1638,571,1796,1176,17,14042,501.5,7230,258.2,21272,759.7,2015,2,201502
1029,Concesionado,05PE30APGR1,Ayacucho,Pampa Galera,0,6854,0,2330,4229,329,816,3328,72,6854,244.8,11104,396.6,17958,641.4,2015,2,201502
1030,Concesionado,03PE30APPR1,Apurimac,Pampamarca (Chalhuanca),0,6721,0,1699,3692,270,764,2580,42,6721,240,9047,323.1,15768,563.1,2015,2,201502
1031,Concesionado,04PE34APTI1,Arequipa,Patahuasi,0,37142,0,19746,7373,2063,2760,22145,253,37142,1326.5,54340,1940.7,91482,3267.2,2015,2,201502
1032,Concesionado,01PE08CPRS1,Amazonas,Pedro Ruiz,0,5771,0,1450,1767,396,149,1674,4,5771,206.1,5440,194.3,11211,400.4,2015,2,201502
1033,Concesionado,03PE30APRH1,Apurimac,Pichirhua (Casinchihua),0,14131,0,2379,3831,275,760,2603,37,14131,504.7,9885,353,24016,857.7,2015,2,201502
1034,Concesionado,20PE1NPSA1,Piura,Piura Sullana,0,129329,9899,24701,14244,3394,2078,13023,93,129329,4618.9,67432,2408.3,196761,7027.2,2015,2,201502
1035,Concesionado,17PE30CPNN1,Madre de Dios,Planchon,0,15868,0,1190,476,41,218,1017,4,15868,566.7,2946,105.2,18814,671.9,2015,2,201502
1036,Concesionado,06PE3NPPU1,Cajamarca,Pomahuaca (Pucara),0,9095,0,3977,5501,1923,691,4794,39,9095,324.8,16925,604.5,26020,929.3,2015,2,201502
1037,Concesionado,22PE5NBPGO1,San Martin,Pongo,0,11570,0,1179,1187,176,110,1347,0,11570,413.2,3999,142.8,15569,556,2015,2,201502
